class,Sink,Source,Source,Sink,Source,Source
,0.4277743876,0.008765,0.240262,0.5138062548,0,0.150253
,0.4561067039,0.078562,0.197514,0.5233409611,0.0151,0.133843
,0.4973411211,0.199298,0.235978,0.5443935927,0.078742,0.123973
,0.529247668,0.331548,0.274451,0.5800915332,0.207728,0.137709
,0.5604568041,0.449323,0.268827,0.6096872616,0.337479,0.149149
,0.5898352367,0.529269,0.255969,0.6435545385,0.467859,0.161881
,0.6036962776,0.608661,0.243784,0.6729977117,0.574827,0.17465
,0.5757998431,0.649567,0.23491,0.6797864226,0.622036,0.18682
,0.562374684,0.654979,0.234642,0.6559115179,0.680003,0.198735
,0.5405805945,0.614815,0.24583,0.6358504958,0.670501,0.209544
,0.5404934182,0.556052,0.264259,0.6267734554,0.640628,0.218383
,0.5404934182,0.45037,0.284034,0.6299771167,0.566768,0.225338
,0.5630720948,0.32786,0.307301,0.6408085431,0.432456,0.233529
,0.5749280795,0.195161,0.319129,0.6573607933,0.309694,0.245014
,0.5615029204,0.081037,0.301612,0.6612509535,0.165346,0.254089
,0.5632464476,0.012239,0.286526,0.6484363082,0.064854,0.253047
,0.575538314,0,0.31303,0.6367658276,0.005548,0.262983
,0.5597593933,0,0.308929,0.6533180778,0,0.274872
,0.5251503792,0,0.289133,0.6332570557,0,0.265714
,0.501961468,0,0.260995,0.5899313501,0,0.241493
,0.4808647895,0,0.232025,0.5684973303,0,0.211055
,0.4702292738,0,0.20982,0.5508009153,0,0.184064
,0.4610757563,0,0.19057,0.5477498093,0,0.167765
,0.4916746578,0,0.172129,0.5569031274,0,0.158342
,0.5614157441,0.008485,0.146476,0.5778032037,0,0.154329
,0.6796268852,0.076732,0.100108,0.6398169336,0.016084,0.146295
,0.7540754947,0.188894,0.09691,0.7152555301,0.080698,0.139623
,0.7785720513,0.305501,0.112989,0.7558352403,0.207526,0.152525
,0.788248627,0.436149,0.104134,0.7854309687,0.346826,0.157572
,0.809694011,0.553681,0.085191,0.8064073227,0.468522,0.166653
,0.826257519,0.642733,0.06825,0.8180778032,0.554566,0.182053
,0.8083863656,0.685804,0.057638,0.7945080092,0.605664,0.213215
,0.8048121349,0.686387,0.054034,0.8068649886,0.57608,0.250486
,0.7933920321,0.644657,0.057146,0.7989321129,0.520695,0.282002
,0.7817975765,0.560484,0.06605,0.8077803204,0.499456,0.309209
,0.7705518263,0.442928,0.078619,0.7900076278,0.431106,0.333182
,0.7677621829,0.307551,0.086326,0.8034324943,0.35344,0.351198
,0.7518089094,0.180953,0.083322,0.7874904653,0.248051,0.359077
,0.7091796705,0.077815,0.074101,0.750877193,0.128644,0.359749
,0.6987185075,0.010592,0.075326,0.72402746,0.047213,0.346568
,0.6747450092,0,0.084749,0.7041952708,0.003232,0.327051
,0.6421410513,0,0.086389,0.7170861937,0,0.314756
,0.5805073664,0,0.078405,0.6914569031,0,0.318386
,0.550431523,0,0.07276,0.634935164,0,0.326537
,0.5222735594,0,0.076789,0.6086193745,0,0.322679
,0.5125098073,0,0.087214,0.5977116705,0,0.304973
,0.5039665243,0,0.101188,0.5925247902,0,0.284637
,0.5315142533,0,0.115118,0.5966437834,0,0.263011
,0.5917531166,0.008248,0.133549,0.6184591915,0,0.232868
,0.7034260309,0.072859,0.121558,0.6751334859,0.020108,0.199091
,0.7756952315,0.180786,0.113633,0.744546148,0.082802,0.18414
,0.79775085,0.31351,0.159982,0.7858886346,0.169492,0.195779
,0.806032604,0.445248,0.186903,0.8175438596,0.272536,0.202276
,0.8235550519,0.547259,0.206796,0.8274599542,0.360854,0.206311
,0.8358469183,0.616938,0.206253,0.8503432494,0.452705,0.211364
,0.8116990672,0.651556,0.192725,0.8251716247,0.511202,0.220294
,0.8151861215,0.643502,0.177424,0.8276125095,0.558594,0.232185
,0.8069043675,0.600753,0.168342,0.8185354691,0.540639,0.24758
,0.7862435707,0.522758,0.164376,0.8247139588,0.4312,0.271863
,0.7766541714,0.417178,0.162508,0.8029748284,0.319277,0.303629
,0.7688954755,0.284201,0.159897,0.8035850496,0.234047,0.325836
,0.7591317235,0.156879,0.147291,0.7700228833,0.151147,0.335985
,0.7172870717,0.062601,0.114857,0.730358505,0.079676,0.330318
,0.6988928603,0.008001,0.107944,0.7129672006,0.034401,0.307582
,0.6729143056,0,0.11402,0.6986270023,0.003475,0.287861
,0.6451050475,0,0.108291,0.720518688,0,0.271177
,0.5818150118,0,0.097519,0.6996186117,0,0.268662
,0.5483392904,0,0.092902,0.6472158658,0,0.268234
,0.5307296661,0,0.097951,0.6186117468,0,0.260217
,0.5170429779,0,0.109025,0.6019069413,0,0.250115
,0.512422631,0,0.124384,0.5945842868,0,0.241137
,0.5422369453,0,0.143572,0.5993897788,0,0.233907
,0.6250544852,0.010007,0.156211,0.610907704,0,0.206142
,0.7218202424,0.083944,0.130386,0.6725400458,0.019617,0.171834
,0.7586086653,0.201179,0.104612,0.7425629291,0.087292,0.145548
,0.7665417139,0.331637,0.15168,0.7907704043,0.212278,0.139568
,0.7756080551,0.464945,0.151993,0.8247902365,0.354293,0.128651
,0.7919972104,0.564962,0.132282,0.8249427918,0.486342,0.119417
,0.7945253247,0.628072,0.109209,0.826849733,0.572063,0.118111
,0.7818847529,0.65431,0.0885,0.796948894,0.632306,0.123011
,0.7699415918,0.649978,0.078424,0.796720061,0.646357,0.131919
,0.7628803069,0.613055,0.078015,0.7920671243,0.625466,0.142612
,0.7477116206,0.541481,0.085118,0.7862700229,0.582451,0.153502
,0.7382093976,0.424646,0.097923,0.7868039664,0.508309,0.166508
,0.7323685816,0.292995,0.10801,0.8040427155,0.42264,0.180675
,0.7106616686,0.161708,0.100893,0.7991609458,0.286138,0.18905
,0.6803242961,0.064455,0.085925,0.7671243326,0.158368,0.192618
,0.6600122047,0.009185,0.084376,0.7350877193,0.05801,0.183644
,0.6566123267,0,0.090518,0.7054157132,0.004979,0.179884
,0.6215674309,0,0.090024,0.7228070175,0,0.172284
,0.5769331357,0,0.080866,0.7066361556,0,0.148087
,0.5496469358,0,0.067188,0.6598016781,0,0.122433
,0.5173916834,0,0.055097,0.6218154081,0,0.099724
,0.4949873594,0,0.042801,0.6019832189,0,0.080739
,0.4765931479,0,0.034734,0.595194508,0,0.066098
,0.4670909249,0,0.029923,0.6038138825,0,0.056578
,0.4649986924,0.009762,0.027477,0.6199084668,0,0.048746
,0.4935925377,0.082346,0.021098,0.680778032,0.017949,0.03871
,0.5356115421,0.196158,0.008721,0.7454614798,0.079922,0.03101
,0.569697498,0.321705,0.012543,0.7864988558,0.189481,0.030431
,0.5941940546,0.446759,0.026951,0.8152555301,0.322271,0.030206
,0.6194751983,0.545442,0.04225,0.8360793288,0.466963,0.034412
,0.6296748322,0.603566,0.058324,0.8385964912,0.592749,0.040265
,0.6061372156,0.627767,0.078174,0.8342486651,0.670836,0.049154
,0.5965478162,0.621207,0.100961,0.8305873379,0.701182,0.063816
,0.5824252463,0.58041,0.125498,0.8124332571,0.698684,0.083957
,0.5806817191,0.509798,0.151534,0.8118230359,0.651596,0.106175
,0.5859994769,0.405473,0.179272,0.8028985507,0.538122,0.127773
,0.5997733415,0.287606,0.218626,0.7994660564,0.409831,0.15312
,0.5995989888,0.167084,0.248854,0.7904652937,0.238773,0.1795
,0.5828611281,0.061463,0.239321,0.7649122807,0.094325,0.203626
,0.5832970099,0.005777,0.243079,0.7363081617,0.032601,0.216475
,0.587481475,0,0.291501,0.7136536995,0.00191,0.222381
,0.5736204341,0,0.326691,0.7311975591,0,0.228315
,0.52776567,0,0.337265,0.7031273837,0,0.22006
,0.4963821812,0,0.339847,0.6614797864,0,0.199795
,0.4742393863,0,0.336327,0.630129672,0,0.182061
,0.4590707,0,0.324364,0.6036613272,0,0.173122
,0.4526196496,0,0.30725,0.6012204424,0,0.173155
,0.4711010374,0,0.295615,0.6009153318,0,0.177218
,0.5271554354,0.002289,0.269171,0.6131960336,0,0.184782
,0.6136343824,0.035428,0.239649,0.673150267,0.019533,0.184963
,0.6906111063,0.111985,0.281202,0.7395881007,0.087621,0.182642
,0.7257431785,0.224778,0.326698,0.7813119756,0.204123,0.190559
,0.7457937407,0.322889,0.355437,0.8043478261,0.328078,0.175457
,0.7641879522,0.396889,0.364708,0.8235697941,0.441634,0.160294
,0.7673263011,0.429074,0.354773,0.8352402746,0.542005,0.144893
,0.7429169209,0.440348,0.344307,0.8257818459,0.606852,0.13393
,0.7304507018,0.44246,0.350868,0.800228833,0.65245,0.129058
,0.7174614245,0.434803,0.373459,0.7996186117,0.641394,0.129546
,0.7069130852,0.407789,0.388487,0.7897787948,0.598484,0.131262
,0.7074361433,0.350223,0.388878,0.7766590389,0.517761,0.129512
,0.7150204864,0.252755,0.388899,0.7822273074,0.399168,0.130903
,0.683724174,0.166025,0.378835,0.7621662853,0.282526,0.132397
,0.6414436405,0.074765,0.333404,0.7324942792,0.174872,0.131141
,0.6190393165,0.00973,0.283416,0.6991609458,0.072977,0.124336
,0.6079679191,0,0.275497,0.6750572082,0.007095,0.115506
,0.5849533606,0,0.270291,0.7031273837,0,0.110509
,0.5408421236,0,0.274844,0.6836765828,0,0.095831
,0.5162583907,0,0.285409,0.634935164,0,0.07773
,0.4923720687,0,0.291132,0.6000762777,0,0.06385
,0.4755470316,0,0.28252,0.5752860412,0,0.055672
,0.4576758783,0,0.263631,0.5626239512,0,0.052451
,0.4648243396,0,0.24801,0.5496567506,0,0.05266
,0.4899311307,0.006843,0.218319,0.5399694889,0,0.053814
,0.5254990846,0.063623,0.163858,0.5524790236,0.017893,0.052847
,0.5775433702,0.170895,0.177945,0.5890160183,0.083866,0.046448
,0.619388022,0.305605,0.206714,0.6387490465,0.223931,0.045979
,0.6407462296,0.445616,0.206427,0.6841342487,0.375315,0.044428
,0.6617557318,0.555174,0.204531,0.7007627765,0.50665,0.044479
,0.6727399529,0.621395,0.212596,0.7060259344,0.607053,0.043923
,0.644494813,0.652698,0.223931,0.6967963387,0.67021,0.043259
,0.6158137913,0.657696,0.24001,0.6860411899,0.690109,0.0439
,0.60770639,0.630271,0.251827,0.6702517162,0.680559,0.045912
,0.605265452,0.568485,0.255002,0.6660564455,0.590758,0.04745
,0.6056141574,0.466444,0.253716,0.671395881,0.488882,0.048692
,0.6081422718,0.345276,0.228022,0.6786422578,0.396908,0.050435
,0.5807688955,0.21338,0.192726,0.6769641495,0.278775,0.052295
,0.5593235115,0.098632,0.143514,0.6573607933,0.152075,0.053873
,0.5574056316,0.021811,0.089167,0.6336384439,0.059396,0.055929
,0.5574056316,0,0.069117,0.6215102975,0.005417,0.061546
,0.5454624706,0,0.055965,0.6383676583,0,0.066482
,0.5005666463,0,0.054235,0.6318077803,0,0.070212
,0.4769418534,0,0.060246,0.5885583524,0,0.073808
,0.4516607096,0,0.068108,0.5601830664,0,0.07635
,0.4367535524,0,0.07639,0.5382913806,0,0.079975
,0.4253334496,0,0.084594,0.5232646834,0,0.084113
,0.4187952227,0,0.090141,0.5265446224,0,0.087153
,0.4230668643,0.010506,0.083677,0.5123569794,0,0.082719
,0.4522709441,0.083433,0.059577,0.5130434783,0.018497,0.073922
,0.4883619562,0.199003,0.054861,0.5408848207,0.084872,0.062557
,0.5216633249,0.330282,0.072249,0.5850495805,0.209678,0.061339
,0.5520878738,0.461449,0.089592,0.6290617849,0.355029,0.062248
,0.5742306686,0.566848,0.106237,0.6523264683,0.481889,0.060327
,0.5836457153,0.640379,0.123441,0.6691075515,0.584978,0.061577
,0.5549646936,0.685946,0.141841,0.6694126621,0.660289,0.062986
,0.5400575364,0.682262,0.166192,0.6471395881,0.69857,0.063496
,0.5259349664,0.636457,0.188295,0.6376811594,0.693399,0.063393
,0.5222735594,0.562229,0.201267,0.6350114416,0.646508,0.063464
,0.5266323773,0.455543,0.197383,0.6398932113,0.564015,0.065968
,0.5448522361,0.317797,0.175978,0.6495041953,0.452118,0.075664
,0.5588004533,0.173516,0.151171,0.6473684211,0.312521,0.09259
,0.5582773952,0.071825,0.10911,0.6297482838,0.17355,0.11327
,0.5576671607,0.010532,0.086085,0.6306636156,0.071118,0.128987
,0.5737076105,0,0.093966,0.6288329519,0.007245,0.144874
,0.5683898527,0,0.106582,0.6553775744,0,0.153261
,0.52680673,0,0.125415,0.6363081617,0,0.144503
,0.4993461773,0,0.136063,0.5908466819,0,0.133151
,0.4808647895,0,0.141356,0.5655225019,0,0.123869
,0.4687472757,0,0.145645,0.5451563692,0,0.117617
,0.4628192834,0,0.147728,0.5382913806,0,0.11456
,0.4844390201,0,0.145427,0.5411899314,0,0.111393
,0.5643797402,0.008596,0.130759,0.5644546148,0,0.103104
,0.6818062941,0.075798,0.090947,0.6363081617,0.017276,0.08803
,0.7484962078,0.185582,0.090424,0.7040427155,0.091505,0.06742
,0.7822334583,0.295757,0.110157,0.7543096873,0.222011,0.067012
,0.7886845088,0.398293,0.115403,0.7916094584,0.365899,0.070471
,0.8115247145,0.482794,0.114677,0.8040427155,0.495406,0.068312
,0.8198064685,0.533612,0.100611,0.8212814645,0.602845,0.061413
,0.8077761311,0.564206,0.08627,0.8112890923,0.671155,0.052969
,0.8035044896,0.557988,0.074344,0.8138062548,0.700467,0.047232
,0.8022840206,0.515576,0.071969,0.8014492754,0.695716,0.048224
,0.7961816755,0.430108,0.076077,0.8011441648,0.656451,0.056119
,0.7824949874,0.305672,0.08104,0.7891685736,0.573506,0.06479
,0.7817104001,0.196028,0.079808,0.7926010679,0.452891,0.070143
,0.7667160666,0.097289,0.078202,0.7845156369,0.318893,0.072451
,0.7257431785,0.033664,0.077736,0.7531655225,0.184449,0.071602
,0.6973236858,0.002607,0.099565,0.7202135774,0.071178,0.069826
,0.6620172609,0,0.133554,0.6989321129,0.006657,0.077931
,0.6412692878,0,0.155524,0.7249427918,0,0.082234
,0.5895737076,0,0.17243,0.7028985507,0,0.078703
,0.555313399,0,0.181977,0.6455377574,0,0.072252
,0.5307296661,0,0.177662,0.6097635393,0,0.064024
,0.5119867492,0,0.169866,0.5870327994,0,0.056079
,0.5044024061,0,0.160121,0.5793287567,0,0.049808
,0.5177403888,0,0.148792,0.5829138063,0,0.045922
,0.5907070003,0.001804,0.131065,0.593440122,0,0.04179
,0.7017696801,0.039486,0.102496,0.6498855835,0.0188,0.038773
,0.7749106442,0.121036,0.099418,0.714187643,0.090022,0.031267
,0.8102170691,0.221018,0.115525,0.7628527841,0.216543,0.027281
,0.8208525848,0.300244,0.124724,0.7915331808,0.355006,0.02566
,0.8422979688,0.35607,0.119174,0.8085430969,0.478963,0.020316
,0.852584779,0.388245,0.106182,0.8232646834,0.570163,0.016559
,0.8266062244,0.379869,0.097264,0.8160945843,0.624399,0.014698
,0.8191090576,0.365798,0.094803,0.8241800153,0.635499,0.015878
,0.81091448,0.34619,0.095198,0.8197559115,0.604062,0.022561
,0.7937407375,0.312867,0.098121,0.8117467582,0.545897,0.036892
,0.7750849969,0.261743,0.103133,0.8103737605,0.440208,0.058839
,0.7695928864,0.200834,0.108131,0.8016018307,0.344004,0.08686
,0.7538139657,0.126224,0.107161,0.7891685736,0.263655,0.118541
,0.7120564903,0.059261,0.092152,0.7484363082,0.170194,0.148671
,0.6890419318,0.009528,0.086995,0.7170099161,0.074253,0.164718
,0.6664632552,0,0.09375,0.6971777269,0.006946,0.17624
,0.6359515299,0,0.093885,0.7274599542,0,0.183275
,0.5816406591,0,0.0849,0.7021357742,0,0.178437
,0.5448522361,0,0.072994,0.6505720824,0,0.17451
,0.5189608578,0,0.064436,0.6206712433,0,0.174732
,0.5038793479,0,0.058375,0.6003051106,0,0.177927
,0.4961206521,0,0.051056,0.5906941266,0,0.185181
,0.5155609799,0,0.043905,0.5949656751,0,0.194251
,0.5809432482,0.002068,0.041066,0.5998474447,0,0.193228
,0.6970621567,0.038007,0.033484,0.6557589626,0.018082,0.180354
,0.7690698283,0.110908,0.031195,0.7184591915,0.087241,0.17091
,0.8005404934,0.212766,0.035934,0.7592677346,0.221865,0.171967
,0.8111760091,0.323102,0.034641,0.7914569031,0.375624,0.158033
,0.8288728097,0.408635,0.039659,0.8055682685,0.505305,0.1429
,0.836021271,0.453771,0.031662,0.8135774218,0.609537,0.12889
,0.8131810653,0.453017,0.023215,0.8083905416,0.684679,0.112761
,0.8115247145,0.390981,0.019152,0.804805492,0.718029,0.101636
,0.8015866097,0.344926,0.015241,0.7917620137,0.701241,0.095286
,0.798971319,0.32006,0.013515,0.7854309687,0.662349,0.091312
,0.7914741522,0.274437,0.0164,0.77467582,0.603417,0.088213
,0.7901665068,0.211177,0.02731,0.7816933638,0.492102,0.08562
,0.7731671171,0.126816,0.044935,0.7675819985,0.354981,0.083838
,0.739517043,0.057117,0.060431,0.7388253242,0.199818,0.082927
,0.7026414436,0.006439,0.074415,0.7077803204,0.064193,0.082465
,0.6752680673,0,0.096572,0.6870327994,0.004474,0.090498
,0.6402231715,0,0.128112,0.7098398169,0,0.095765
,0.5857379479,0,0.168878,0.6906941266,0,0.09318
,0.5525237556,0,0.229394,0.6421815408,0,0.087913
,0.5226222648,0,0.314598,0.6051868802,0,0.080275
,0.5141661581,0,0.405095,0.5867276888,0,0.070136
,0.5050998169,0,0.475247,0.5802440885,0,0.0593
,0.5261964955,0,0.507488,0.585583524,0,0.052331
,0.5917531166,0.007616,0.497712,0.5983981693,0,0.045954
,0.6960160404,0.069531,0.45127,0.6531655225,0.017891,0.038764
,0.7763926423,0.190087,0.421407,0.7160945843,0.088312,0.027672
,0.7912997995,0.336766,0.426478,0.758962624,0.203909,0.021239
,0.8035916659,0.477222,0.432899,0.7900839054,0.328596,0.013269
,0.8177142359,0.588096,0.418264,0.8064836003,0.462754,0.008614
,0.8181501177,0.663339,0.354333,0.8254767353,0.572778,0.00733
,0.7972277918,0.697835,0.267322,0.8057971014,0.64548,0.006807
,0.785807689,0.697005,0.195112,0.8067887109,0.687977,0.006063
,0.7788335803,0.658644,0.147592,0.7935163997,0.670913,0.005755
,0.775346526,0.5828,0.117297,0.7918382914,0.635099,0.006405
,0.7648853631,0.461986,0.097194,0.781006865,0.556606,0.008098
,0.762182896,0.309833,0.09271,0.7802440885,0.441537,0.010458
,0.7418708046,0.173475,0.092863,0.7705568268,0.307428,0.01217
,0.7042977944,0.067717,0.096312,0.7405797101,0.167038,0.01362
,0.6862522884,0.010396,0.112499,0.7097635393,0.063153,0.018342
,0.6730886584,0,0.129432,0.6858886346,0.005046,0.023576
,0.6418795223,0,0.122707,0.7099160946,0,0.022613
,0.5827739517,0,0.101355,0.6907704043,0,0.019056
,0.5534826955,0,0.077277,0.6434019832,0,0.016955
,0.5264580246,0,0.058292,0.6064836003,0,0.016291
,0.5095458112,0,0.045667,0.5850495805,0,0.018583
,0.501699939,0,0.038574,0.571395881,0,0.023148
,0.5228837939,0,0.036426,0.5760488177,0,0.028711
,0.5879173568,0.010103,0.036248,0.5887109077,0,0.032465
,0.6921802807,0.078653,0.028261,0.6451563692,0.017899,0.034823
,0.7607008979,0.187573,0.021469,0.7128146453,0.079277,0.032478
,0.7907767413,0.313185,0.037006,0.7538520214,0.178877,0.037294
,0.7981867318,0.4501,0.032842,0.7845919146,0.283035,0.050637
,0.8173655305,0.55758,0.024726,0.8042715484,0.381981,0.061074
,0.8165809432,0.630034,0.019272,0.8211289092,0.456544,0.069379
,0.7899049778,0.668423,0.015985,0.8032036613,0.471488,0.079656
,0.7672391247,0.664687,0.014411,0.7961861175,0.407185,0.090478
,0.7540754947,0.61779,0.01462,0.7855072464,0.368554,0.097682
,0.7450963299,0.533606,0.015787,0.7564454615,0.319092,0.102907
,0.7353325778,0.408434,0.017403,0.7616323417,0.288925,0.104762
,0.7383837503,0.276319,0.023006,0.7548436308,0.233524,0.105612
,0.7152820155,0.151062,0.031612,0.7453852021,0.167912,0.099015
,0.6789294743,0.059909,0.04321,0.7279938978,0.090978,0.083255
,0.6578327957,0.006282,0.077789,0.707856598,0.028597,0.071832
,0.6441461076,0,0.142815,0.6770404272,0.000766,0.076338
,0.6284543632,0,0.215051,0.6903127384,0,0.091609
,0.5735332578,0,0.257261,0.6755911518,0,0.112019
,0.550693052,0,0.275781,0.6263920671,0,0.129246
,0.5166942725,0,0.282727,0.5974065599,0,0.140101
,0.5025717026,0,0.276837,0.5755911518,0,0.142226
,0.4776392642,0,0.265352,0.5622425629,0,0.132878
,0.4785110278,0,0.256285,0.5531655225,0,0.118
,0.4982128847,0.006334,0.235729,0.5392067124,0,0.09808
,0.5497341121,0.061101,0.182379,0.5549199085,0.014023,0.079292
,0.6016912213,0.141914,0.153874,0.5870327994,0.052088,0.065914
,0.6423154041,0.233497,0.238584,0.6330282227,0.092444,0.062924
,0.6663760788,0.330389,0.282977,0.6732265446,0.130299,0.062793
,0.6830267631,0.424537,0.286332,0.7010678871,0.19384,0.064837
,0.6926161625,0.478319,0.2967,0.7260106789,0.321903,0.067915
,0.6631505536,0.519221,0.313414,0.7314263921,0.336513,0.068758
,0.6429256386,0.515178,0.3266,0.7124332571,0.310131,0.05884
,0.6352541191,0.48471,0.32698,0.6875667429,0.309666,0.042213
,0.631331183,0.442268,0.322155,0.6766590389,0.273063,0.027637
,0.6206956673,0.355467,0.308213,0.6738367658,0.211219,0.017061
,0.6287158923,0.248672,0.316742,0.6726163234,0.138875,0.012073
,0.6111934443,0.140939,0.340365,0.6816170862,0.083835,0.009059
,0.5890506495,0.050583,0.36534,0.666819222,0.045555,0.008559
,0.5809432482,0.004308,0.453662,0.6456140351,0.016047,0.010645
,0.585040537,0,0.539239,0.6276125095,0.000644,0.014583
,0.5657745619,0,0.581303,0.642791762,0,0.018744
,0.5247144974,0,0.571952,0.6275362319,0,0.022276
,0.4896696016,0,0.540351,0.5890160183,0,0.02816
,0.4632551652,0,0.504568,0.5623188406,0,0.039329
,0.4487838898,0,0.461869,0.5426392067,0,0.054467
,0.4309127365,0,0.410594,0.5353928299,0,0.068625
,0.423241217,0,0.35364,0.5308924485,0,0.07839
,0.4248103914,0.00594,0.270093,0.517238749,0,0.086365
,0.4544503531,0.057612,0.179313,0.5242562929,0.021411,0.087973
,0.4983872374,0.146818,0.157514,0.5485888635,0.087358,0.082168
,0.5318629588,0.270062,0.188237,0.581006865,0.183545,0.078673
,0.5627233894,0.387935,0.208847,0.6145690313,0.275244,0.077786
,0.592101822,0.451828,0.214299,0.6366132723,0.335608,0.081327
,0.6132856769,0.463688,0.232599,0.6514111365,0.35221,0.087955
,0.5939325255,0.44811,0.240811,0.6791762014,0.366001,0.102155
,0.5799843083,0.416194,0.241926,0.6778032037,0.360746,0.117533
,0.569697498,0.345471,0.253713,0.6693363844,0.319755,0.129528
,0.5685642054,0.264877,0.278001,0.6623188406,0.29171,0.135468
,0.5744921977,0.198325,0.281786,0.6450800915,0.289466,0.137071
,0.5920146456,0.123617,0.254108,0.6581235698,0.253356,0.134859
,0.6036962776,0.06344,0.232863,0.6533943555,0.19086,0.130386
,0.5956760527,0.023434,0.2284,0.641266209,0.12618,0.123391
,0.5900095894,0.001763,0.234336,0.6307398932,0.055172,0.115842
,0.5747537268,0,0.23514,0.6258581236,0.004966,0.119674
,0.5674309127,0,0.226306,0.6395881007,0,0.12577
,0.5316886061,0,0.198868,0.6191456903,0,0.132542
,0.5137302763,0,0.170485,0.5831426392,0,0.136503
,0.4878388981,0,0.149147,0.5653699466,0,0.137671
,0.4775520879,0,0.135894,0.5442410374,0,0.13904
,0.471972801,0,0.13,0.5335621663,0,0.141144
,0.4988231192,0,0.134478,0.5421815408,0,0.141352
,0.5771074884,0.000072,0.147832,0.5606407323,0,0.131783
,0.703949089,0.011828,0.171269,0.6161708619,0.015684,0.114177
,0.7881614506,0.038154,0.226585,0.6790236461,0.06786,0.09159
,0.8196321158,0.080614,0.301366,0.734706331,0.170901,0.082345
,0.8320111586,0.128337,0.372496,0.7688787185,0.340697,0.082609
,0.8463952576,0.188272,0.429061,0.7853546911,0.473804,0.080141
,0.8484874902,0.269484,0.451382,0.8054919908,0.55508,0.075854
,0.8174527068,0.356362,0.452044,0.784057971,0.580362,0.074697
,0.8054223695,0.42976,0.451263,0.7847444699,0.579107,0.078057
,0.798012379,0.428832,0.449659,0.7787185355,0.546861,0.082755
,0.7867666289,0.389421,0.443513,0.7839054157,0.518705,0.082267
,0.7723825299,0.322168,0.437445,0.7802440885,0.463612,0.074879
,0.7688082992,0.2503,0.421459,0.7702517162,0.362124,0.068682
,0.7484090315,0.169527,0.379299,0.7682684973,0.260214,0.061904
,0.7058669689,0.083067,0.334033,0.7389016018,0.170322,0.055449
,0.6843344085,0.012979,0.330179,0.7088482075,0.076186,0.053418
,0.6736117165,0,0.333856,0.684057971,0.007149,0.05985
,0.6458024584,0,0.333466,0.7034324943,0,0.0652
,0.5944555836,0,0.357233,0.687109077,0,0.067161
,0.5519135211,0,0.379078,0.6389016018,0,0.065994
,0.5136431,0,0.391305,0.6106788711,0,0.061443
,0.5074535786,0,0.397675,0.593440122,0,0.057019
,0.4974282974,0,0.395658,0.5846681922,0,0.054635
,0.5111149856,0,0.381167,0.5911517925,0,0.054132
,0.580158661,0.007989,0.321819,0.5990846682,0,0.052451
,0.6783192398,0.076917,0.222732,0.6520976354,0.018102,0.050781
,0.7491064423,0.193727,0.179777,0.7156369184,0.088182,0.043981
,0.772905588,0.315256,0.211499,0.7639969489,0.217079,0.039013
,0.7811001656,0.436173,0.193993,0.7924485126,0.369184,0.039254
,0.8009763752,0.536811,0.150997,0.8025934401,0.503764,0.037892
,0.8062069567,0.599005,0.114057,0.8155606407,0.606182,0.037139
,0.7924330921,0.625068,0.091679,0.8043478261,0.674561,0.038474
,0.7815360474,0.62646,0.080848,0.793440122,0.706418,0.042587
,0.7772644059,0.580353,0.074675,0.7837528604,0.703995,0.049859
,0.7688082992,0.495323,0.06803,0.7886346301,0.666128,0.060753
,0.7508499695,0.392592,0.05985,0.7849733028,0.593951,0.075848
,0.7487577369,0.265003,0.046993,0.7877955759,0.489616,0.094293
,0.7391683375,0.148066,0.033987,0.7720823799,0.356402,0.114082
,0.6983698021,0.059364,0.021977,0.7404271548,0.210681,0.128278
,0.6786679453,0.006488,0.019106,0.7147978642,0.082079,0.134187
,0.6640223171,0,0.026963,0.6874904653,0.006761,0.147048
,0.6363002354,0,0.044981,0.7049580473,0,0.150357
,0.5853020661,0,0.067735,0.6960335622,0,0.141749
,0.5465957632,0,0.091299,0.6627002288,0,0.127787
,0.5186121524,0,0.117182,0.6280701754,0,0.112368
,0.505361346,0,0.141996,0.5977116705,0,0.099479
,0.4953360649,0,0.163021,0.5876430206,0,0.091608
,0.5105047511,0,0.175692,0.5866514111,0,0.089157
,0.5810304245,0.004598,0.158577,0.6009153318,0,0.083232
,0.6852933484,0.046878,0.114266,0.6450038139,0.018268,0.072042
,0.7522447912,0.120776,0.080836,0.7062547674,0.088426,0.052429
,0.779966873,0.211553,0.095692,0.7601830664,0.218029,0.042632
,0.8001046116,0.275509,0.093676,0.7912280702,0.370116,0.031576
,0.8195449394,0.323443,0.075765,0.8077803204,0.503955,0.017817
,0.8330572749,0.356594,0.063336,0.8322654462,0.607386,0.010958
,0.8177142359,0.368287,0.054335,0.8125095347,0.675728,0.009439
,0.8115247145,0.359928,0.046643,0.8072463768,0.709556,0.011565
,0.8197192921,0.321154,0.040904,0.7970251716,0.708136,0.015923
,0.8158835324,0.267746,0.035421,0.7995423341,0.672834,0.020015
,0.8083863656,0.199445,0.031597,0.7928299008,0.601763,0.023157
,0.8057710749,0.138321,0.031813,0.78733791,0.493531,0.026719
,0.7762182896,0.075199,0.035863,0.7771167048,0.345472,0.029503
,0.7299276436,0.027557,0.046712,0.7423340961,0.178759,0.032671
,0.7042977944,0.002824,0.078054,0.7248665141,0.053122,0.043049
,0.6570482085,0,0.125298,0.7070175439,0.002885,0.057141
