timestep,demand_el,pv,wind
4235,242832.3706873,0.55285,0.014024
4236,235613.9530085,0.62887,0.014443
4237,228086.3064393,0.67959,0.018287
4238,220369.4302506,0.62537,0.025624
4239,216866.3746124,0.54589,0.036226
4240,216432.5310946,0.44759,0.050636
4241,218781.7475898,0.34106,0.074774
4242,221952.4975549,0.23319,0.11559
4243,221204.8097902,0.13386,0.14526
4244,212403.3248071,0.073532,0.18175
4245,207197.2025937,0.0073155,0.19318
4246,208249.5038922,0,0.15085
4247,195146.5065838,0,0.10757
4248,181895.8178652,0,0.075033
4249,173195.8707266,0,0.054035
4250,172138.9540716,0,0.039893
4251,171912.8015996,0,0.02998
4252,170297.4267993,0,0.025465
4253,167062.0618423,0.00444,0.01852
4254,171234.3441835,0.088512,0.012377
4255,178614.2993424,0.20975,0.010162
4256,189243.465528,0.32911,0.0071943
4257,198968.0218255,0.43491,0
4258,205101.8307099,0.52017,0
4259,209421.8044615,0.5948,0.0058925
4260,207718.7378864,0.64373,0.0071914
4261,200348.0134406,0.66458,0.010142
4262,196037.2704022,0.61713,0.01556
4263,194357.28061,0.54457,0.024338
4264,191998.8334016,0.45278,0.03899
4265,193120.3650486,0.34058,0.057387
4266,204187.9901087,0.22895,0.072361
4267,209038.729866,0.12861,0.082371
4268,209384.8816089,0.072017,0.09868
4269,208895.6538123,0.0072466,0.099379
4270,215232.5383858,0,0.075602
4271,199364.9424908,0,0.055971
4272,189381.9262252,0,0.044529
4273,188574.2388251,0,0.037164
4274,189368.0801555,0,0.033329
4275,188740.3916617,0,0.031601
4276,192644.9833217,0,0.028753
4277,200897.2408727,0.0040545,0.022278
4278,234501.6520746,0.082687,0.015227
4279,264907.6211719,0.19151,0.025465
4280,283239.8174765,0.29937,0.027523
4281,287273.6391206,0.39388,0.024476
4282,291362.8450435,0.46848,0.020458
4283,296199.7387311,0.54877,0.018944
4284,292899.758782,0.60694,0.021584
4285,290652.0801314,0.63959,0.03036
4286,287915.1736841,0.62185,0.041909
4287,285150.5750974,0.57714,0.051407
4288,279870.6071788,0.50753,0.061674
4289,278227.5402391,0.37854,0.072675
4290,278158.3098906,0.25139,0.08075
4291,276367.5515406,0.13881,0.096954
4292,268802.9821188,0.075176,0.14427
4293,258939.9651241,0.0073994,0.17475
4294,251338.4728498,0,0.16757
4295,230320.1390202,0,0.14086
4296,213404.8571832,0,0.11968
4297,207649.5075378,0,0.11057
4298,205078.7539271,0,0.11558
4299,205360.290678,0,0.13258
4300,209306.4205472,0,0.12299
4301,215541.7672762,0.0028749,0.071231
4302,245144.6643299,0.056483,0.034673
4303,275882.9391005,0.1031,0.028498
4304,288685.9382316,0.15706,0.023794
4305,290149.006265,0.1993,0.020701
4306,295419.7434704,0.22589,0.020258
4307,298825.8766207,0.26797,0.01967
4308,298124.3424217,0.30009,0.018499
4309,295959.7401894,0.31906,0.019959
4310,292179.7631568,0.31122,0.023196
4311,289512.0870581,0.28877,0.025159
4312,285773.6482346,0.25297,0.026418
4313,285824.4171569,0.17879,0.028885
4314,285044.4218962,0.11086,0.032834
4315,282039.8247677,0.055542,0.050266
4316,271350.6589466,0.048583,0.085496
4317,262475.3282584,0.0057045,0.11062
4318,251052.3207423,0,0.093255
4319,229526.2976898,0,0.059174
4320,216206.3786225,0,0.030422
4321,211304.8699429,0,0.016559
4322,207211.0486634,0,0.010579
4323,208660.2706271,0,0.0068085
4324,212546.4008608,0,0
4325,217863.2916319,0.0021638,0
4326,247696.9565143,0.045775,0
4327,277401.3914127,0.070719,0.0074172
4328,288602.8618133,0.10286,0.013533
4329,289581.3174066,0.12264,0.019143
4330,290938.2322389,0.12888,0.018866
4331,299998.17719,0.13031,0.014656
4332,296670.5051015,0.12124,0.010666
4333,296315.1226454,0.10385,0.0074758
4334,293287.4487341,0.16846,0
4335,289442.8567095,0.21836,0
4336,282852.1275244,0.24573,0
4337,280752.1402841,0.15844,0
4338,279842.9150394,0.084882,0
4339,277687.5435202,0.032318,0.0073421
4340,266458.3809802,0.040787,0.010472
4341,258316.8919869,0.0051352,0.013842
4342,252358.4666522,0,0.01617
4343,232083.2052308,0,0.018325
4344,216114.0714911,0,0.022928
4345,208198.7349699,0,0.029805
4346,207003.3576177,0,0.037535
4347,208927.9613083,0,0.044207
4348,212740.2458369,0,0.062875
4349,218389.4422812,0.0016939,0.075726
4350,247932.3396995,0.05937,0.090263
4351,274687.5617483,0.11876,0.090425
4352,287033.6405788,0.17457,0.10157
4353,289133.6278191,0.21255,0.12011
4354,295004.3613789,0.22979,0.13226
4355,302135.0872829,0.23194,0.1332
4356,300164.3300266,0.21672,0.14044
4357,296716.6586672,0.18781,0.19171
4358,293370.5251524,0.2029,0.33117
4359,288233.6332876,0.20599,0.46874
4360,282173.6701083,0.19553,0.55985
4361,281541.366258,0.17321,0.55075
4362,280996.7541824,0.13805,0.42509
4363,279469.0711571,0.092909,0.25562
4364,268609.1371428,0.060322,0.15652
4365,257970.740244,0.0064292,0.10701
4366,253646.1511359,0,0.058947
4367,233103.1990332,0,0.030001
4368,219030.9768447,0,0.015121
4369,214041.7763902,0,0.011069
4370,214189.4678005,0,0.01281
4371,214295.6210017,0,0.018061
4372,216760.2214112,0,0.022486
4373,224034.0233689,0.0018218,0.02505
4374,253530.7672216,0.065304,0.018334
4375,278882.9208724,0.1399,0.020282
4376,291842.842127,0.20483,0.021782
4377,292678.2216666,0.24892,0.020894
4378,297427.4235793,0.26888,0.021125
4379,300210.4835923,0.25669,0.02092
4380,296619.7361792,0.22168,0.021543
4381,289313.6267255,0.16979,0.021168
4382,282819.8200284,0.1622,0.019854
4383,279519.8400793,0.14692,0.017501
4384,276353.7054709,0.1251,0.014647
4385,275878.3237439,0.10708,0.013647
4386,275892.1698136,0.082476,0.013708
4387,272809.1116234,0.053495,0.011643
4388,263070.7092562,0.047654,0.010693
4389,255464.6016253,0.005535,0.013324
4390,252395.3895048,0,0.020979
4391,235507.7998073,0,0.031889
4392,219266.3600299,0,0.042698
4393,208780.2698979,0,0.05014
4394,203315.6877165,0,0.052694
4395,203758.7619474,0,0.051125
4396,203200.3038022,0,0.035904
4397,200094.1688292,0.0015701,0.023465
4398,203560.3016148,0.063101,0.023576
4399,219898.6638803,0.13538,0.029093
4400,236333.9486337,0.20314,0.040778
4401,245278.5096705,0.2528,0.048648
4402,249700.0212667,0.28074,0.05868
4403,251670.778523,0.34934,0.063346
4404,245638.5074832,0.40637,0.053814
4405,239066.2397244,0.44699,0.03575
4406,230453.9843608,0.44595,0.022054
4407,229646.2969607,0.42368,0.011984
4408,223923.2548112,0.38088,0.0061316
4409,225183.2471554,0.27143,0
4410,229978.6026339,0.16972,0
4411,228340.1510507,0.085864,0
4412,217069.4503015,0.057779,0.024065
4413,215444.8447881,0.0060504,0.074651
4414,215661.766547,0,0.12182
4415,202872.6134856,0,0.1455
4416,192377.2926405,0,0.1774
4417,186621.942995,0,0.21281
4418,185103.4906828,0,0.24943
4419,182218.8928252,0,0.29368
4420,181005.0540467,0,0.35444
4421,177252.7691536,0.0013383,0.36737
4422,178305.070452,0.059161,0.39133
4423,186455.7901584,0.1228,0.57792
4424,198044.9505111,0.22415,0.83471
4425,206154.1320084,0.33631,0.93954
4426,213871.008197,0.44855,0.97576
4427,221878.6518497,0.39212,0.98702
4428,218615.5947532,0.29056,0.98847
4429,211563.329911,0.15812,0.98582
4430,204751.0636105,0.10725,0.96131
4431,200809.5490978,0.056367,0.87218
4432,199941.8620623,0.011383,0.94013
4433,207077.2033228,0.057812,0.9537
4434,214743.3105892,0.079701,0.8995
4435,216760.2214112,0.073369,0.86394
4436,215066.3855492,0.054833,0.82807
4437,215269.4612384,0.006029,0.80093
4438,219714.0496174,0,0.76708
4439,206057.2095204,0,0.70407
4440,195718.8107988,0,0.64883
4441,195174.1987232,0,0.6212
4442,192548.0608337,0,0.5951
4443,193614.2082019,0,0.55585
4444,197652.6452025,0,0.47609
4445,205807.9802655,0.0019657,0.3761
4446,239246.2386307,0.082508,0.28427
4447,272342.9606096,0.20664,0.32715
4448,285325.9586471,0.30306,0.31969
4449,286904.4105948,0.3689,0.26763
4450,292775.1441546,0.39987,0.25044
4451,302135.0872829,0.38844,0.2325
4452,301419.7070142,0.34529,0.19633
4453,298941.260535,0.27749,0.16436
4454,292267.4549316,0.30074,0.15144
4455,289839.7773747,0.30674,0.14315
4456,283332.1246079,0.29324,0.12402
4457,280650.6024395,0.2396,0.083258
4458,280281.3739138,0.17696,0.044295
4459,275998.3230148,0.11071,0.022022
4460,266176.8442293,0.066013,0.014071
4461,258639.9669469,0.0065193,0.011853
4462,250798.4761308,0,0.012147
4463,232004.744169,0,0.021896
4464,216709.4524889,0,0.048212
4465,206689.5133708,0,0.088544
4466,204811.0632459,0,0.14112
4467,209121.8062843,0,0.20182
4468,212901.7833169,0,0.27309
4469,219446.3589362,0.0010752,0.28978
4470,248149.2614584,0.057439,0.24728
4471,273889.1050613,0.11977,0.28276
4472,286512.1052862,0.1665,0.45952
4473,290319.7744582,0.18757,0.60008
4474,295304.3595561,0.18201,0.59584
4475,301581.2444942,0.20586,0.52272
4476,298428.9559555,0.2185,0.38736
4477,293472.062997,0.21912,0.22201
4478,285805.9557306,0.20963,0.12519
4479,280465.9881766,0.1922,0.092384
4480,274973.7138558,0.16562,0.07327
4481,275924.4773096,0.13071,0.05751
4482,275915.2465965,0.092805,0.040159
4483,272273.7302611,0.055212,0.025854
4484,263504.552774,0.048139,0.019661
4485,254989.2198984,0.0052908,0.016721
4486,250678.47686,0,0.016786
4487,231787.8224101,0,0.021853
4488,218781.7475898,0,0.030124
4489,212486.4012254,0,0.044144
4490,210211.0304353,0,0.063281
4491,210367.9525588,0,0.081805
4492,214387.9281331,0,0.090713
4493,220429.4298861,0.0013228,0.080298
4494,248453.8749922,0.073482,0.076846
4495,274369.1021448,0.1826,0.071327
4496,284679.808727,0.28047,0.064097
4497,284735.1930059,0.35687,0.056837
4498,289124.397106,0.4065,0.054133
4499,295904.3559105,0.41659,0.051627
4500,292179.7631568,0.39731,0.040434
4501,287725.9440646,0.35295,0.024915
4502,282247.5158135,0.35646,0.012789
4503,276801.3950584,0.34188,0.0057353
4504,272970.6491035,0.30981,0
4505,273482.953683,0.22058,0
4506,273926.0279139,0.13787,0
4507,267178.3766054,0.06995,0
4508,247226.190144,0.052472,0
4509,238304.70589,0.0053792,0
4510,237663.1713265,0,0
4511,227947.8457421,0,0
4512,214521.7734737,0,0
4513,210003.3393896,0,0
4514,206786.4358588,0,0
4515,207067.9726097,0,0
4516,210529.4900388,0,0
4517,215569.4594156,0,0
4518,247286.1897794,0.023398,0
4519,273750.6443642,0.0026999,0
4520,284356.733767,0.028538,0
4521,287001.3330828,0.073471,0
4522,292821.2977203,0.13341,0
4523,297418.1928662,0.17356,0
4524,291759.7657087,0.20937,0
4525,286996.7177262,0.23676,0
4526,283405.9703131,0.21874,0
4527,279810.6075434,0.1909,0.0057542
4528,277429.0835522,0.1562,0.0093119
4529,278338.3087969,0.13397,0.013938
4530,279025.9969261,0.10328,0.018084
4531,278624.4609044,0.066921,0.023046
4532,269619.9002321,0.05118,0.036785
4533,260961.4913027,0.0051634,0.054273
4534,255644.6005316,0,0.066593
4535,237677.0173962,0,0.074136
4536,224472.4822433,0,0.073322
4537,218477.134056,0,0.07044
4538,213160.2432849,0,0.068098
4539,212680.2462014,0,0.065159
4540,216469.4539472,0,0.044328
4541,222118.6503915,0,0.023014
4542,251509.2410429,0.067631,0.010102
4543,277927.542062,0.16899,0.009335
4544,288704.3996579,0.22999,0.12000
4545,292078.2253122,0.24952,0.013176
4546,298308.9566846,0.22613,0.014462
4547,302832.0061253,0.25503,0.015809
4548,298327.4181109,0.26821,0.017258
4549,292212.0706528,0.26929,0.020064
4550,286442.8749376,0.28654,0.029239
4551,281933.6715666,0.28794,0.048763
4552,279939.8375274,0.27142,0.070024
4553,280299.83534,0.21269,0.0782
4554,278873.6901592,0.14986,0.066564
4555,275033.7134912,0.088712,0.054595
4556,263873.7812997,0.056856,0.056085
4557,253696.9200581,0.0051634,0.053516
4558,249580.0219958,0,0.0561
4559,232161.6662925,0,0.057814
4560,218721.7479544,0,0.057724
4561,209509.4962363,0,0.062313
4562,204455.6807898,0,0.072319
4563,200828.0105241,0,0.09167
4564,202184.9253563,0,0.10092
4565,199729.55566,0,0.078704
4566,210127.954017,0.068732,0.053014
4567,221587.8843857,0.17806,0.043216
4568,232849.3544217,0.30201,0.057485
4569,243796.9802109,0.4229,0.10384
4570,250323.0944039,0.53047,0.18108
4571,251490.7796167,0.58768,0.30102
4572,243473.9052508,0.61566,0.46799
4573,232789.3547863,0.61522,0.64262
4574,225284.7850000,0.56209,0.74429
4575,222109.4196783,0.4848,0.77251
4576,222995.5681402,0.39097,0.72732
4577,227227.8501168,0.29,0.64689
4578,234783.1888255,0.19117,0.56432
4579,235401.6466061,0.10403,0.52894
4580,226669.3919716,0.060822,0.50292
4581,222510.9557001,0.0051438,0.45895
4582,221407.8854794,0,0.44812
4583,210266.4147142,0,0.44595
4584,195234.1983587,0,0.42251
4585,189331.1573029,0,0.38293
4586,187461.9378912,0,0.33234
4587,186534.2512202,0,0.29786
4588,186285.0219653,0,0.25713
4589,181554.2814788,0,0.18022
4590,184881.9535673,0.070541,0.1082
4591,192146.5248119,0.18661,0.11427
4592,199757.2477994,0.30542,0.11871
4593,207561.8157629,0.41321,0.15139
4594,214918.6941389,0.50225,0.18064
4595,221384.8086965,0.53464,0.20933
4596,215306.384091,0.53473,0.24132
4597,208240.273179,0.50536,0.26991
4598,204903.3703773,0.47767,0.27673
4599,203380.3027085,0.42855,0.27032
4600,204635.6796962,0.36259,0.2813
4601,210903.3339211,0.25507,0.29329
4602,220281.7384758,0.15641,0.28091
4603,224601.7122273,0.076551,0.31213
4604,224121.7151438,0.052734,0.40505
4605,223927.8701678,0.0037391,0.40706
4606,227869.3846804,0,0.33471
4607,217244.8338513,0,0.27077
4608,203712.6083817,0,0.21837
4609,199397.2499868,0,0.16697
4610,202300.3092706,0,0.11102
4611,201552.621506,0,0.060988
4612,204861.8321682,0,0.038119
4613,213178.7047112,0,0.024457
4614,247424.6504766,0.053091,0.015956
4615,274835.2531586,0.12457,0.015241
4616,291270.5379121,0.24553,0.017022
4617,297012.0414878,0.38568,0.020775
4618,302818.1600556,0.53151,0.020412
4619,308910.4307308,0.5675,0.021701
4620,305430.4518754,0.5703,0.024037
4621,302744.3143504,0.54286,0.028211
4622,298105.8809954,0.52686,0.034049
4623,290910.5400994,0.48682,0.039694
4624,288561.3236042,0.42506,0.045585
4625,288016.7115287,0.29551,0.65000
4626,285229.0361591,0.17762,0.11606
4627,281342.9059253,0.083868,0.24073
4628,270782.9700883,0.053942,0.34275
4629,264275.3173215,0.0035378,0.31393
4630,256373.82687,0,0.20141
4631,237875.4777288,0,0.12728
4632,225377.0921314,0,0.091723
4633,222797.1078076,0,0.073312
4634,215177.154107,0,0.054416
4635,213667.9325079,0,0.036061
4636,215800.2272442,0,0.029065
4637,221537.1154634,0,0.024137
4638,251320.0114235,0.050514,0.023098
4639,275462.9416524,0.11941,0.01964
4640,287887.4815447,0.21967,0.017589
4641,292608.991318,0.32744,0.017799
4642,300062.792182,0.43211,0.013836
4643,304738.1483896,0.50581,0.011782
4644,299725.8711522,0.55868,0.013333
4645,296384.352994,0.58706,0.016931
4646,291459.7675315,0.57906,0.021422
4647,288879.7832077,0.54458,0.025839
4648,284112.1198686,0.48479,0.030601
4649,281287.5216465,0.34947,0.034341
4650,278725.9987489,0.22072,0.0368
4651,276921.3943292,0.11253,0.045844
4652,267704.5272546,0.061783,0.065211
4653,259572.2689745,0.003669,0.075105
4654,253216.9229746,0,0.057616
4655,234017.0396345,0,0.0343
4656,220840.196621,0,0.018826
4657,212454.0937294,0,0.010791
4658,209804.879057,0,0.0064879
4659,211535.6377715,0,0
4660,216058.6872122,0,0
4661,222603.2628315,0,0
4662,252053.8531185,0.049253,0
4663,276736.7800663,0.11935,0
4664,290310.543745,0.22069,0.0065386
4665,293984.3675765,0.32985,0.0104
4666,300436.6360643,0.43637,0.01667
4667,305965.8332378,0.48896,0.023869
4668,303455.0792625,0.51685,0.029015
4669,300053.5614689,0.51951,0.031061
4670,294413.5957377,0.51605,0.029759
4671,290176.6984045,0.48817,0.026788
4672,281905.9794272,0.43632,0.022715
4673,280784.4477801,0.31028,0.016164
4674,285824.4171569,0.19257,0.0087328
4675,284485.963751,0.095563,0.0064323
4676,275130.6359792,0.055629,0.012566
4677,268189.1396947,0.0031035,0.031233
4678,259539.9614785,0,0.060507
4679,241927.7607992,0,0.096834
4680,229604.7587515,0,0.14588
4681,221514.0386805,0,0.20359
4682,217470.9863233,0,0.25372
4683,216977.1431701,0,0.30045
4684,219686.3574779,0,0.35371
4685,227555.5404335,0,0.37693
4686,253299.9993929,0.054783,0.30491
4687,279907.5300314,0.14601,0.30453
4688,290481.3119382,0.2231,0.42961
4689,294658.209636,0.27674,0.61346
4690,301447.3991537,0.30322,0.72445
4691,308601.2018405,0.34607,0.78587
4692,303113.5428762,0.37152,0.81313
4693,297561.2689199,0.381000,0.79803
4694,290744.3872628,0.38951,0.66682
4695,286350.5678061,0.37681,0.47134
4696,281467.5205528,0.34298,0.33437
4697,276644.4729349,0.25335,0.26296
4698,272398.3448885,0.16569,0.20433
4699,273002.9565995,0.08882,0.12245
4700,266075.3063847,0.053582,0.088986
4701,256659.9789775,0.0029222,0.073723
4702,251467.7028338,0,0.054924
4703,231501.6703027,0,0.044104
4704,215832.5347402,0,0.04059
4705,210118.7233039,0,0.039724
4706,205466.4438791,0,0.038758
4707,208240.273179,0,0.03348
4708,213252.5504164,0,0.025384
4709,219298.6675259,0,0.017746
4710,245306.20181,0.050691,0.014777
4711,267506.066922,0.13301,0.025853
4712,277036.7782435,0.22363,0.043545
4713,276081.3994331,0.30605,0.083467
4714,281605.98125,0.37333,0.15456
4715,296056.6626774,0.40133,0.25278
4716,289922.853793,0.40309,0.32944
4717,282150.5933255,0.38254,0.35938
4718,275176.789545,0.36875,0.36563
4719,271650.6571238,0.33768,0.35554
4720,270035.2823236,0.29108,0.34536
4721,271913.7324484,0.22555,0.33779
4722,270746.0472357,0.15663,0.29522
4723,268406.0614536,0.090293,0.21489
4724,257269.206045,0.053568,0.11995
4725,247904.6475601,0.0027382,0.090687
4726,244729.2822385,0,0.054626
4727,226544.7773442,0,0.033184
4728,211194.1013852,0,0.026205
4729,202591.0767347,0,0.028175
4730,195658.8111633,0,0.03737
4731,197740.3369774,0,0.049311
4732,202411.0778284,0,0.052415
4733,201700.3129163,0,0.044301
4734,205064.9078574,0.061107,0.039047
4735,212758.7072631,0.18119,0.046958
4736,224310.9447632,0.25989,0.04613
4737,235563.1840862,0.29466,0.048128
4738,245167.7411128,0.28369,0.052152
4739,250410.7861788,0.32372,0.058723
4740,245080.0493379,0.3474,0.065051
4741,236860.0992829,0.35406,0.070027
4742,228289.3821284,0.3377,0.070731
4743,222654.0317538,0.30593,0.066389
4744,223858.6398192,0.26071,0.057697
4745,225746.3206572,0.20054,0.043508
4746,224583.250801,0.1379,0.026953
4747,222261.7264452,0.078482,0.015968
4748,211581.7913372,0.049011,0.011748
4749,205097.2153534,0.0013989,0.0081451
4750,205651.058142,0,0.0060873
4751,193161.9032578,0,0
4752,180345.0580569,0,0
4753,174091.2499016,0,0.0068011
4754,171105.1141995,0,0.010985
4755,173431.2539118,0,0.018725
4756,173089.7175255,0,0.030349
4757,168654.3598596,0,0.036918
4758,171354.3434544,0.058061,0.020334
4759,178706.6064738,0.17895,0.018141
4760,184914.2610633,0.28232,0.016922
4761,189995.7686493,0.36053,0.015157
4762,197001.8799258,0.40876,0.014964
4763,205540.2895843,0.429000,0.014705
4764,201898.7732489,0.41991,0.012945
4765,191675.7584415,0.38626,0.011083
4766,186012.7159275,0.37797,0.010405
4767,182329.6613829,0.35142,0.011595
4768,182209.6621121,0.30825,0.014638
4769,190064.9989979,0.22385,0.016423
4770,197343.4163122,0.14284,0.015163
4771,201677.2361334,0.073694,0.014466
4772,201644.9286374,0.046825,0.01835
4773,202729.5374319,0.0011232,0.030006
4774,208184.8889001,0,0.064982
4775,194569.5870123,0,0.13442
4776,184138.8811592,0,0.22951
4777,177003.5398987,0,0.35525
4778,177681.9973148,0,0.49758
4779,181568.1275485,0,0.59326
4780,186792.7111882,0,0.60627
4781,195086.5069484,0,0.5929
4782,226729.3916071,0.04765,0.58881
4783,254859.9899143,0.13907,0.65788
4784,269047.5960171,0.21252,0.79919
4785,273533.7226053,0.25857,0.82824
4786,283613.6613588,0.27264,0.83227
4787,290882.84796,0.32102,0.84669
4788,286682.8734793,0.35542,0.88476
4789,280996.7541824,0.37277,0.91023
4790,275758.324473,0.36892,0.91337
4791,271904.5017353,0.34676,0.89585
4792,270990.661134,0.30732,0.86838
4793,272610.6512908,0.23469,0.82911
4794,270607.5865385,0.1598,0.75651
4795,268378.3693142,0.08959,0.47864
4796,258372.2762657,0.051342,0.28262
4797,252090.775971,0.0011807,0.29349
4798,246206.1963415,0,0.36668
4799,225497.0914023,0,0.52254
4800,212094.0959168,0,0.7197
4801,206712.5901536,0,0.84209
4802,205803.3649089,0,0.8548
4803,205438.7517397,0,0.83031
4804,209532.5730192,0,0.78035
4805,216944.8356741,0,0.70782
4806,243076.9845856,0.037428,0.65021
4807,266167.6135161,0.097507,0.73337
4808,278670.6144701,0.14695,0.87298
4809,283244.4328331,0.17321,0.93718
4810,288450.5550465,0.17389,0.96815
4811,293375.140509,0.20406,0.97884
4812,290185.9291176,0.2248,0.98176
4813,286636.7199136,0.23382,0.98711
4814,282145.9779689,0.19239,0.99013
4815,276829.0871978,0.1442,0.99001
4816,273404.4926212,0.095178,0.98757
4817,276358.3208274,0.11652,0.98034
4818,276436.7818892,0.11358,0.96464
4819,274747.5613837,0.086253,0.94649
4820,264695.3147696,0.019806,0.94279
4821,257947.6634611,0,0.92932
4822,251375.3957024,0,0.9103
4823,230717.0596854,0,0.88092
4824,215214.0769595,0,0.87305
4825,209643.3415769,0,0.87078
4826,209158.7291369,0,0.88682
4827,208226.4271093,0,0.93714
4828,213031.0133009,0,0.96085
4829,219543.2814242,0,0.96943
4830,246206.1963415,0.049862,0.97271
4831,270639.8940345,0.16057,0.97618
4832,282418.2840067,0.20629,0.97859
4833,285704.417886,0.18723,0.98237
4834,292124.3788779,0.10385,0.98824
4835,297616.6531988,0.12113,0.99275
4836,294455.1339468,0.13211,0.99548
4837,292470.5306208,0.136000,0.99613
4838,288085.9418773,0.10788,0.99744
4839,286498.2592164,0.076227,0.99614
4840,283964.4284583,0.045632,0.9916
4841,285141.3443842,0.060684,0.97949
4842,284642.8858744,0.061125,0.96171
4843,279487.5325833,0.046695,0.95242
4844,266139.9213767,0.0093575,0.93176
4845,260841.4920318,0,0.89398
4846,251998.4688396,0,0.86161
4847,232046.2823782,0,0.81599
4848,219132.5146893,0,0.75396
4849,212384.8633808,0,0.68895
4850,213206.3968506,0,0.62714
4851,214083.3145994,0,0.56961
4852,218694.0558149,0,0.5311
4853,225834.0124321,0,0.49600
4854,250826.1682703,0.022606,0.45306
4855,275384.4805907,0.04024,0.41636
4856,288229.017931,0.051967,0.41731
4857,291856.6881967,0.044211,0.51908
4858,298382.8023897,0.018077,0.5594
4859,303842.7692146,0.070173,0.58257
4860,301415.0916576,0.13146,0.64565
4861,298728.9541327,0.19125,0.69041
4862,294708.9785583,0.17309,0.7107
4863,289881.3155838,0.14714,0.70626
4864,285939.8010712,0.1164,0.69809
4865,284947.4994082,0.098897,0.65297
4866,281998.2865586,0.074696,0.54431
4867,276261.3983394,0.046068,0.37712
4868,265359.926116,0.0090561,0.29855
4869,257453.8203079,0,0.27176
4870,246478.5023793,0,0.25457
4871,226314.0095156,0,0.25875
4872,213524.8564541,0,0.28334
4873,206569.5140999,0,0.31535
4874,206791.0512153,0,0.35182
4875,207787.9682349,0,0.36721
4876,211835.6359487,0,0.35825
4877,219317.1289522,0,0.34562
4878,244641.5904636,0.034851,0.33072
4879,270284.5115785,0.10573,0.36149
4880,285981.3392804,0.16678,0.43153
4881,291256.6918423,0.20483,0.44662
4882,295068.9763709,0.21766,0.43707
4883,299675.1022299,0.22437,0.42737
4884,294815.1317595,0.21367,0.42774
4885,289152.0892454,0.18826,0.43933
4886,281578.2891105,0.184000,0.45634
4887,276681.3957875,0.17066,0.46355
4888,274327.5639357,0.14868,0.43100
4889,272292.1916874,0.11075,0.36315
4890,268442.9843062,0.072675,0.2531
4891,262313.7907784,0.038201,0.12866
4892,249086.1788426,0.0069369,0.077752
4893,241092.3812596,0,0.061924
4894,231487.8242329,0,0.058436
4895,212961.7829523,0,0.05523
4896,198437.2558198,0,0.051243
4897,192386.5233537,0,0.042364
4898,188505.0084765,0,0.031677
4899,188528.0852593,0,0.023267
4900,191357.2988381,0,0.015504
4901,194564.9716557,0,0.010113
4902,203435.6869874,0.037187,0.0089552
4903,215689.4586865,0.1219,0.011487
4904,230458.5997174,0.22116,0.014724
4905,245984.6592261,0.31717,0.016389
4906,256706.1325432,0.40162,0.015334
4907,261030.7216513,0.43801,0.013608
4908,254241.5321337,0.44705,0.010711
4909,245610.8153437,0.43148,0.0075654
4910,236250.8722154,0.36793,0.0060088
4911,231266.2871175,0.28965,0.0060491
4912,229110.9155983,0.20632,0.0071469
4913,228824.7634908,0.14203,0.0085396
4914,229512.4516201,0.084006,0.0089507
4915,225289.4003565,0.038163,0.0093217
4916,215915.6111585,0.0067647,0.019132
4917,211097.1788972,0,0.050835
4918,209514.1115929,0,0.088052
4919,195857.2714959,0,0.11537
4920,188029.6267495,0,0.14105
4921,180626.5948078,0,0.15944
4922,174866.6298058,0,0.16519
4923,176477.3892494,0,0.17927
4924,177206.6155878,0,0.23015
4925,174289.7102342,0,0.22964
4926,175060.4747818,0.03388,0.20982
4927,178365.0700875,0.11245,0.27915
4928,187521.9375266,0.15865,0.26922
4929,194966.5076775,0.1643,0.24865
4930,204081.8369075,0.12903,0.19108
4931,212403.3248071,0.15779,0.18211
4932,206149.5166518,0.18008,0.21692
4933,200315.7059446,0.19399,0.23595
4934,197477.2616527,0.14518,0.21702
4935,195746.5029382,0.091845,0.16717
4936,195368.0436993,0.042719,0.10879
4937,199120.3285924,0.066124,0.049933
4938,205401.8288871,0.070392,0.02257
4939,207464.8932749,0.054931,0.012872
4940,205387.9828174,0.010577,0.012628
4941,206283.3619924,0,0.017798
4942,207432.5857789,0,0.018593
4943,192404.9847799,0,0.012496
4944,183105.0412871,0,0.0066122
4945,181037.3615427,0,0
4946,181009.6694033,0,0.0082843
4947,182818.8891796,0,0.02593
4948,188094.2417416,0,0.048533
4949,197966.4894494,0,0.057176
4950,226364.7784379,0.026404,0.057508
4951,257181.5142701,0.083839,0.063349
4952,273944.4893402,0.13365,0.045842
4953,282279.8233095,0.16337,0.031701
4954,289950.5459324,0.16919,0.024901
4955,297676.6528342,0.17816,0.028526
4956,296638.1976055,0.1737,0.051361
4957,291547.4593064,0.15805,0.099532
4958,286290.5681707,0.18485,0.15263
4959,282164.4393952,0.19886,0.16349
4960,275481.4030787,0.19704,0.1223
4961,273847.5668522,0.15229,0.079476
4962,273206.0322886,0.1043,0.045616
4963,266310.6895698,0.057724,0.022645
4964,252921.540154,0.011059,0.014177
4965,245984.6592261,0,0.0094984
4966,234930.8802358,0,0.0067106
4967,214429.4663423,0,0
4968,201095.7012053,0,0
4969,195548.0426056,0,0.0061639
4970,194883.4312592,0,0.0082834
4971,194389.588106,0,0.011578
4972,198700.3311444,0,0.019986
4973,207229.5100897,0,0.033689
4974,233426.2739932,0.023436,0.034482
4975,260638.4163427,0.071415,0.027244
4976,275061.4056306,0.10593,0.024649
