demand_th,demand_el,pv,wind
0.0611744559,0.6641982597,1.39E-001,2.79E-002
0.0580769781,0.7637516363,2.84E-001,4.63E-003
0.0519344357,0.8124566852,4.48E-001,1.32E-004
0.0481822234,0.8245206499,6.17E-001,4.54E-003
0.0436197691,0.8488025873,7.87E-001,4.53E-003
0.0405169919,0.8694139993,8.43E-001,2.69E-002
0.0355550679,0.850612182,9.83E-001,1.30E-004
0.0333952187,0.8523447727,7.96E-001,2.67E-002
0.0314009052,0.8392669216,6.38E-001,2.66E-002
0.0309176479,0.8306809723,4.19E-001,2.67E-002
0.0330405148,0.8132652275,2.71E-001,7.41E-002
0.0387631673,0.8046151082,2.78E-001,4.46E-003
0.0432233282,0.7931928438,8.95E-002,7.41E-002
0.0480774365,0.7752765728,4.12E-002,1.69E-001
0.0469921706,0.7443466208,2.14E-002,2.69E-002
0.041201872,0.7188967889,2.48E-003,2.71E-002
0.0325923205,0.7008906799,0.00E+000,2.72E-002
0.0271900286,0.6337303319,0.00E+000,2.73E-002
0.0251741629,0.5893375087,0.00E+000,4.60E-003
0.0237221859,0.5631818065,0.00E+000,2.75E-002
0.0230689686,0.5526835904,0.00E+000,2.76E-002
0.0249180634,0.5537744809,0.00E+000,2.77E-002
0.0317545505,0.5642213609,2.55E-003,4.65E-003
0.0389287717,0.5968068996,3.84E-002,4.65E-003
0.0490844685,0.6966297903,1.38E-001,4.63E-003
0.0502121446,0.7802433327,2.84E-001,4.61E-003
0.0484183051,0.8189763598,4.48E-001,4.57E-003
0.045979438,0.827318463,6.11E-001,4.53E-003
0.041946629,0.8432069612,7.76E-001,4.51E-003
0.0390817278,0.8649092636,9.02E-001,2.67E-002
0.0336960794,0.8579147309,9.21E-001,4.47E-003
0.0319179058,0.850625016,8.67E-001,2.66E-002
0.0297115762,0.8399856259,7.80E-001,2.65E-002
0.0304137618,0.8207089504,6.37E-001,4.43E-003
0.0310278251,0.7924484715,4.68E-001,4.42E-003
0.0349256937,0.783426166,2.42E-001,4.42E-003
0.037128637,0.7847352345,1.22E-001,4.43E-003
0.0403061859,0.7751739008,6.93E-002,2.66E-002
0.0397012916,0.7463872276,2.15E-002,2.68E-002
0.0362594712,0.721579096,2.48E-003,4.61E-002
0.0301905236,0.7034318129,0.00E+000,5.65E-002
0.0265993682,0.6398521523,0.00E+000,6.11E-002
0.0249651723,0.595292487,0.00E+000,5.67E-002
0.0217338438,0.5703945173,0.00E+000,4.65E-002
0.0211353779,0.5556995816,0.00E+000,3.60E-002
0.0228294855,0.5586257347,0.00E+000,2.73E-002
0.0290929532,0.5683282425,4.96E-003,2.02E-002
0.0356658468,0.600528761,4.13E-002,1.23E-002
0.0449703151,0.7004286558,1.06E-001,4.56E-003
0.0460034719,0.7844913884,1.32E-001,1.31E-004
0.0443599881,0.8239431197,1.88E-001,4.52E-003
0.0421255416,0.8342359917,1.89E-001,1.30E-004
0.0384307538,0.8519212505,4.05E-001,4.49E-003
0.0358059824,0.8663338381,8.27E-002,3.01E-001
0.0308717473,0.8522549347,1.08E-001,0.00E+000
0.0292426164,0.8414743705,3.20E-001,1.31E-004
0.0272212165,0.8286146975,4.40E-001,2.68E-002
0.0278645465,0.8166790729,5.41E-001,1.68E-001
0.0284271403,0.8008932467,4.73E-001,2.98E-001
0.031998298,0.7921917914,2.92E-001,2.98E-001
0.0340165954,0.7866346672,6.22E-002,1.68E-001
0.0369278091,0.7773428476,2.07E-002,1.72E-001
0.0363736157,0.7469262558,1.57E-002,2.74E-002
0.0332202812,0.7195769912,2.48E-003,1.73E-001
0.0276600196,0.7029826228,0.00E+000,4.81E-001
0.0243698671,0.6463589928,0.00E+000,3.08E-001
0.0228726458,0.5934058882,0.00E+000,7.71E-002
0.0188639601,0.5646577171,0.00E+000,1.75E-001
0.0183445196,0.5494879232,0.00E+000,3.12E-001
0.0198149259,0.5487050489,0.00E+000,1.76E-001
0.0252513229,0.5569829821,4.96E-003,4.92E-001
0.0309562871,0.5889781565,4.40E-002,3.14E-001
0.0390321306,0.6912010062,1.40E-001,3.14E-001
0.0399288623,0.7771631715,2.79E-001,4.91E-001
0.0385023953,0.8187325137,2.35E-001,3.12E-001
0.0365630002,0.8258425524,4.64E-001,4.87E-001
0.0333560971,0.8437716574,3.04E-001,3.10E-001
0.0310779183,0.8606483739,1.40E-001,3.11E-001
0.026795233,0.8548474037,2.84E-001,4.85E-001
0.0253812236,0.842680767,1.70E-001,4.84E-001
0.023626743,0.8320285428,2.74E-001,4.85E-001
0.0241851233,0.8230062373,2.07E-001,4.84E-001
0.0246734285,0.801470777,1.86E-001,3.08E-001
0.0277730264,0.7918196052,8.02E-002,2.77E-002
0.0295248141,0.7811032111,8.27E-002,7.74E-002
0.0320516114,0.7614030134,3.23E-002,4.66E-003
0.0315705975,0.7306527375,4.96E-003,7.75E-002
0.0288336506,0.7058574399,2.48E-003,2.80E-002
0.0240076035,0.6923047306,0.00E+000,7.80E-002
0.021151905,0.6308298468,0.00E+000,7.78E-002
0.019852387,0.5894401807,0.00E+000,7.78E-002
0.0215914107,0.5629122924,0.00E+000,4.68E-003
0.0164800875,0.5469339562,0.00E+000,4.68E-003
0.0207049023,0.5475114864,0.00E+000,4.68E-003
0.0210207931,0.5583433866,2.48E-003,4.68E-003
0.0228576001,0.5858338253,1.57E-002,4.68E-003
0.0310279328,0.680343438,7.53E-002,4.68E-003
0.0280785774,0.7643034985,2.83E-001,4.66E-003
0.0304573675,0.8053466465,2.35E-001,4.65E-003
0.0304811128,0.8138042558,2.07E-001,7.70E-002
0.0299594062,0.8263687466,1.93E-001,4.64E-003
0.0274674225,0.8396776098,2.46E-001,2.76E-002
0.025588691,0.8275238071,1.84E-001,7.67E-002
0.024612261,0.8043712621,3.48E-001,2.76E-002
0.0232448473,0.7857747889,1.45E-001,2.75E-002
0.0235317757,0.7694371005,5.54E-002,4.62E-003
0.0230334929,0.75770682,4.80E-002,2.76E-002
0.0248142749,0.7538309505,4.13E-002,2.76E-002
0.0274178106,0.7453861752,2.73E-002,4.62E-003
0.0292101747,0.7278677584,1.57E-002,4.62E-003
0.0295304655,0.695757078,1.16E-002,4.63E-003
0.0278573924,0.6748376498,2.48E-003,4.63E-003
0.0271604344,0.6676891091,0.00E+000,1.34E-004
0.0219212822,0.6147360045,0.00E+000,4.64E-003
0.0209793903,0.5686747606,0.00E+000,4.65E-003
0.020350958,0.5398624195,0.00E+000,4.64E-003
0.0155332865,0.5227161888,0.00E+000,4.64E-003
0.0195153806,0.5148746118,0.00E+000,4.65E-003
0.019813123,0.5105367181,2.48E-003,1.34E-004
0.0215444032,0.5047870839,9.10E-003,1.34E-004
0.0292453405,0.5433532688,2.73E-002,4.64E-003
0.026465429,0.5956133371,1.13E-001,4.63E-003
0.0287075548,0.6490284658,3.57E-001,4.61E-003
0.0287299359,0.6835134372,2.94E-001,2.74E-002
0.028238202,0.701057522,7.90E-001,2.72E-002
0.0258893858,0.7115814061,9.32E-001,2.70E-002
0.0241185897,0.6886342052,7.86E-001,4.53E-003
0.0231982568,0.6585641315,6.76E-001,2.69E-002
0.0219094026,0.6356169306,3.66E-001,7.50E-002
0.0221798467,0.6265689571,5.24E-001,1.70E-001
0.0217101909,0.6193819143,3.31E-001,1.70E-001
0.0233886647,0.6127082317,1.31E-001,2.72E-002
0.0258426241,0.6068687595,7.61E-002,7.59E-002
0.0275320148,0.6122333735,3.47E-002,7.61E-002
0.0278339044,0.5899022049,6.62E-003,4.60E-003
0.0262569514,0.5781719243,4.96E-003,2.75E-002
0.0256000346,0.5863856875,0.00E+000,2.75E-002
0.020661878,0.5556610796,0.00E+000,1.73E-001
0.0197740989,0.512846839,0.00E+000,7.67E-002
0.0178752329,0.4814291948,0.00E+000,7.68E-002
0.0173830181,0.4663620729,0.00E+000,4.62E-003
0.0187763551,0.4569419133,0.00E+000,4.62E-003
0.0239278112,0.4517569753,2.48E-003,2.76E-002
0.029333758,0.4403347108,1.82E-002,2.76E-002
0.0369863178,0.4546317924,5.29E-002,7.66E-002
0.0378360486,0.4881285454,1.28E-001,7.65E-002
0.0364843478,0.5262070382,1.83E-001,7.61E-002
0.0346466032,0.5636823327,2.37E-001,7.58E-002
0.0316077854,0.5925460099,5.72E-001,7.53E-002
0.0294490141,0.6212941811,8.96E-001,2.99E-001
0.0253907995,0.6094868965,6.87E-001,2.99E-001
0.0240509034,0.5812392515,7.64E-001,2.99E-001
0.0223883813,0.5640031828,7.84E-001,2.98E-001
0.0229174949,0.5571498242,6.58E-001,1.67E-001
0.0233802063,0.5602299854,4.83E-001,2.98E-001
0.0263173432,0.5832798583,2.69E-001,4.69E-001
0.0279773135,0.6059447111,6.11E-002,4.70E-001
0.0303716725,0.6170846274,4.61E-002,1.69E-001
0.0299158702,0.6145306604,2.39E-002,1.70E-001
0.0273223764,0.610898637,4.96E-003,1.71E-001
0.0227492796,0.6161220771,0.00E+000,1.72E-001
0.0200432584,0.5778382402,0.00E+000,1.73E-001
0.0188118528,0.5324443646,0.00E+000,7.66E-002
0.0215914107,0.5123719808,0.00E+000,2.76E-002
0.0164800875,0.4998588259,0.00E+000,7.72E-002
0.0207049023,0.494917734,0.00E+000,7.72E-002
0.0210207931,0.5068790267,4.96E-003,7.73E-002
0.0228576001,0.5502707975,2.94E-002,7.73E-002
0.0310279328,0.6669062348,1.26E-001,2.77E-002
0.0280785774,0.7642649965,2.81E-001,7.67E-002
0.0304573675,0.8168715829,4.39E-001,2.73E-002
0.0304811128,0.8332991093,6.05E-001,7.55E-002
0.0299594062,0.8507661901,7.76E-001,2.70E-002
0.0274674225,0.8705305578,8.77E-001,7.45E-002
0.025588691,0.8586206011,8.94E-001,7.43E-002
0.024612261,0.8475833569,8.00E-001,7.40E-002
0.0232448473,0.8338766395,6.78E-001,1.67E-001
0.0235317757,0.8176287892,5.26E-001,1.68E-001
0.0230334929,0.8002258785,3.70E-001,1.68E-001
0.0248142749,0.7906517108,2.62E-001,2.97E-001
0.0274178106,0.7807695269,6.12E-002,1.68E-001
0.0292101747,0.7650478708,7.98E-002,1.68E-001
0.0295304655,0.732051644,4.18E-002,1.70E-001
0.0278573924,0.7091301111,0.00E+000,7.53E-002
0.0271604344,0.6935111271,0.00E+000,7.57E-002
0.0219212822,0.6383377397,0.00E+000,2.73E-002
0.0209793903,0.5855129752,0.00E+000,7.63E-002
0.0178752329,0.5590877589,0.00E+000,7.65E-002
0.0173830181,0.5445211633,0.00E+000,4.63E-003
0.0187763551,0.5441104751,0.00E+000,2.77E-002
0.0239278112,0.554133833,4.96E-003,2.77E-002
0.029333758,0.5854359711,3.64E-002,2.77E-002
0.0369863178,0.6847968377,1.36E-001,2.76E-002
0.0378360486,0.7734669781,2.76E-001,4.61E-003
0.0364843478,0.811866321,4.39E-001,2.72E-002
0.0346466032,0.8212351446,6.01E-001,4.53E-003
0.0316077854,0.8358530763,7.72E-001,2.68E-002
0.0294490141,0.858312585,8.49E-001,2.66E-002
0.0253907995,0.8469801586,8.04E-001,7.38E-002
0.0240509034,0.8358530763,8.28E-001,1.67E-001
0.0223883813,0.8237762776,6.95E-001,7.36E-002
0.0229174949,0.8131753895,5.30E-001,7.34E-002
0.0233802063,0.7953617906,4.37E-001,7.35E-002
0.0263173432,0.7896891604,2.76E-001,1.67E-001
0.0279773135,0.7784979081,7.26E-002,7.38E-002
0.0303716725,0.7661900973,5.26E-002,7.41E-002
0.0299158702,0.7334120486,2.63E-002,7.48E-002
0.0273223764,0.708809261,4.96E-003,3.03E-001
0.0227492796,0.6913036782,0.00E+000,1.71E-001
0.0200432584,0.628737904,0.00E+000,7.62E-002
0.0188118528,0.5806232193,0.00E+000,2.75E-002
0.0201328093,0.5531712826,0.00E+000,7.72E-002
0.0195784296,0.5404656177,0.00E+000,2.78E-002
0.02114774,0.5395030673,0.00E+000,2.79E-002
0.0269498062,0.5506173156,4.96E-003,2.80E-002
0.0330385043,0.5838702225,3.65E-002,2.80E-002
0.0416575543,0.683012911,1.38E-001,4.68E-003
0.042614603,0.7662029313,2.81E-001,4.65E-003
0.0410921873,0.8084653097,4.43E-001,4.59E-003
0.0390223424,0.8171667651,6.13E-001,4.56E-003
0.035599733,0.8365717806,7.91E-001,2.70E-002
0.0331683167,0.8519469186,9.09E-001,4.51E-003
0.0285975646,0.8364049385,9.43E-001,4.49E-003
0.0270884444,0.8256500424,8.70E-001,4.47E-003
0.0252159519,0.8116609769,7.77E-001,4.46E-003
0.0258118907,0.7974794014,6.49E-001,4.46E-003
0.0263330408,0.7797684746,4.83E-001,2.65E-002
0.0296411273,0.7728381119,2.73E-001,4.45E-003
0.0315107458,0.7687568983,7.10E-002,4.45E-003
0.0342075035,0.7561410714,5.26E-002,4.46E-003
0.0336941351,0.7229908365,2.63E-002,1.30E-004
0.0307730925,0.7016607202,4.96E-003,4.53E-003
0.0256224304,0.6859133961,0.00E+000,2.71E-002
0.0225746486,0.6269283092,0.00E+000,7.56E-002
0.0211877209,0.5807900613,0.00E+000,7.58E-002
0.0217338438,0.5532996227,0.00E+000,7.61E-002
0.0211353779,0.5418388562,0.00E+000,1.72E-001
0.0228294855,0.5407864678,0.00E+000,1.72E-001
0.0290929532,0.5509766678,4.96E-003,7.61E-002
0.0356658468,0.5812264175,3.79E-002,1.72E-001
0.0449703151,0.6782643292,1.39E-001,7.60E-002
0.0460034719,0.7626992479,2.85E-001,1.71E-001
0.0443599881,0.8048717883,4.57E-001,1.70E-001
0.0421255416,0.8158320285,6.21E-001,1.69E-001
0.0384307538,0.8315793527,7.90E-001,7.42E-002
0.0358059824,0.8488539234,9.15E-001,2.97E-001
0.0308717473,0.8364819426,9.47E-001,1.66E-001
0.0292426164,0.8268051028,8.91E-001,4.61E-001
0.0272212165,0.8151261583,7.92E-001,7.31E-002
0.0278645465,0.8026771734,6.55E-001,7.30E-002
0.0284271403,0.788636772,4.78E-001,7.29E-002
0.031998298,0.7837470161,2.72E-001,1.65E-001
0.0340165954,0.7770733335,7.26E-002,7.32E-002
0.0369278091,0.7617880336,5.26E-002,7.34E-002
0.0363736157,0.7277137504,2.79E-002,2.66E-002
0.0332202812,0.703701327,4.96E-003,7.44E-002
0.0276600196,0.6902641238,0.00E+000,4.51E-003
0.0243698671,0.6338715059,0.00E+000,4.54E-003
0.0228726458,0.5841654047,0.00E+000,4.56E-003
0.0188639601,0.5552632254,0.00E+000,4.57E-003
0.0183445196,0.538566185,0.00E+000,4.58E-003
0.0198149259,0.5397084114,0.00E+000,2.74E-002
0.0252513229,0.5495649272,4.96E-003,2.75E-002
0.0309562871,0.5790061347,2.73E-002,7.65E-002
0.0390321306,0.6754151801,5.54E-002,7.65E-002
0.0399288623,0.7641751585,7.77E-002,7.65E-002
0.0385023953,0.8074514233,9.68E-002,7.66E-002
0.0365630002,0.8157935265,5.60E-001,7.64E-002
0.0333560971,0.8293847378,8.05E-001,7.58E-002
0.0310779183,0.8403449781,9.30E-001,7.51E-002
0.026795233,0.8249955081,9.46E-001,7.46E-002
0.0253812236,0.7984162838,8.89E-001,2.67E-002
0.023626743,0.7769321594,7.97E-001,2.66E-002
0.0241851233,0.7615955235,6.66E-001,4.43E-003
0.0246734285,0.7413049616,4.90E-001,4.42E-003
0.0277730264,0.7198208373,2.74E-001,2.64E-002
0.0295248141,0.700980518,5.95E-002,4.42E-003
0.0320516114,0.6797787418,4.61E-002,4.43E-003
0.0315705975,0.675338176,2.39E-002,1.16E-003
0.0288336506,0.6619523088,4.96E-003,2.77E-003
0.0240076035,0.6603223902,0.00E+000,1.02E-002
0.021151905,0.6142996483,0.00E+000,3.12E-002
0.019852387,0.5674811982,0.00E+000,6.14E-002
0.0201328093,0.5372314484,0.00E+000,7.66E-002
0.0195784296,0.5220616546,0.00E+000,7.70E-002
0.02114774,0.5148104417,0.00E+000,6.72E-002
0.0269498062,0.5100618599,4.96E-003,5.79E-002
0.0330385043,0.502566801,1.41E-002,5.35E-002
0.0416575543,0.5370389384,4.80E-002,2.77E-002
0.042614603,0.5931620421,1.92E-001,7.67E-002
0.0410921873,0.6399933263,2.35E-001,7.63E-002
0.0390223424,0.6710259504,2.43E-001,2.74E-002
0.035599733,0.6887112092,4.44E-001,1.72E-001
0.0331683167,0.6981313689,6.29E-001,7.54E-002
0.0285975646,0.6782771632,8.83E-001,2.70E-002
0.0270884444,0.6502861983,5.61E-001,7.50E-002
0.0252159519,0.6277111836,5.32E-001,4.49E-003
0.0258118907,0.6169562874,4.88E-001,2.68E-002
0.0263330408,0.6115403373,3.27E-001,2.67E-002
0.0296411273,0.6200236146,2.19E-001,7.47E-002
0.0315107458,0.6189455582,1.41E-001,4.48E-003
0.0342075035,0.6075232937,7.38E-002,1.30E-004
0.0336941351,0.5960240253,2.74E-002,4.52E-003
0.0307730925,0.5811365795,0.00E+000,1.31E-004
0.0256224304,0.5865396956,0.00E+000,2.71E-002
0.0225746486,0.5518365461,0.00E+000,2.71E-002
0.0211877209,0.5034010113,0.00E+000,2.71E-002
0.0188639601,0.4745758361,0.00E+000,2.72E-002
0.0183445196,0.4603300906,0.00E+000,7.57E-002
0.0198149259,0.451089607,0.00E+000,1.71E-001
0.0252513229,0.4430426859,0.00E+000,1.71E-001
0.0309562871,0.4346107446,3.50E-002,1.71E-001
0.0390321306,0.4521548294,1.22E-001,7.54E-002
0.0399288623,0.4806078185,2.51E-001,2.69E-002
0.0385023953,0.520624246,3.65E-001,7.42E-002
0.0365630002,0.551605534,4.52E-001,7.36E-002
0.0333560971,0.5753741112,1.79E-001,1.68E-001
0.0310779183,0.6022228497,1.41E-001,3.00E-001
0.026795233,0.5860391694,2.27E-001,4.51E-003
0.0253812236,0.5614235478,2.75E-001,1.30E-004
0.023626743,0.5421340383,3.96E-001,2.67E-002
0.0241851233,0.5351780076,3.82E-001,7.43E-002
0.0246734285,0.5367822583,8.25E-002,1.70E-001
0.0277730264,0.5546728612,1.54E-001,7.55E-002
0.0295248141,0.5766446777,1.07E-001,7.55E-002
0.0320516114,0.5844349188,7.84E-002,7.53E-002
0.0315705975,0.5777869042,1.82E-002,7.57E-002
0.0288336506,0.5800970251,2.55E-003,2.74E-002
0.0240076035,0.6066377474,0.00E+000,7.65E-002
0.021151905,0.5680587284,0.00E+000,2.75E-002
0.019852387,0.5246412896,0.00E+000,2.75E-002
0.0178752329,0.5008085423,0.00E+000,7.67E-002
0.0173830181,0.4888215817,0.00E+000,2.76E-002
0.0187763551,0.4914397187,0.00E+000,2.76E-002
0.0239278112,0.5047485818,3.51E-005,7.69E-002
0.029333758,0.5431992608,3.08E-002,2.76E-002
0.0369863178,0.6578967633,1.11E-001,4.62E-003
0.0378360486,0.7501989271,2.68E-001,4.59E-003
0.0364843478,0.7984419518,4.36E-001,4.56E-003
0.0346466032,0.8103519084,5.43E-001,7.53E-002
0.0316077854,0.8242768038,6.57E-001,7.50E-002
0.0294490141,0.8447727098,9.13E-001,7.49E-002
0.0253907995,0.8342231577,2.72E-001,7.57E-002
0.0240509034,0.8275238071,8.38E-001,7.47E-002
0.0223883813,0.8173079391,6.67E-001,2.68E-002
0.0229174949,0.8042557561,4.22E-001,7.42E-002
0.0233802063,0.7888806181,2.60E-001,4.47E-003
0.0263173432,0.7781128879,2.38E-001,7.44E-002
0.0279773135,0.7698477887,6.46E-002,3.01E-001
0.0303716725,0.7609281552,4.42E-002,2.71E-002
0.0299158702,0.7313842758,3.26E-002,2.71E-002
0.0273223764,0.7084114069,2.48E-003,2.73E-002
0.0227492796,0.701057522,0.00E+000,7.63E-002
0.0200432584,0.6384404117,0.00E+000,7.66E-002
0.0188118528,0.5904797351,0.00E+000,7.68E-002
0.0215914107,0.5675582022,0.00E+000,7.70E-002
0.0164800875,0.551554198,0.00E+000,7.71E-002
0.0207049023,0.5545958572,0.00E+000,1.75E-001
0.0210207931,0.5629764624,2.48E-003,1.75E-001
0.0228576001,0.5898123668,3.43E-002,7.70E-002
0.0310279328,0.6848866757,1.22E-001,7.67E-002
0.0280785774,0.7692959265,2.27E-001,2.73E-002
0.0304573675,0.8116481429,3.06E-001,7.56E-002
0.0304811128,0.8239816217,3.45E-001,7.53E-002
0.0299594062,0.8393952617,2.13E-001,3.04E-001
0.0274674225,0.858351087,8.65E-001,3.03E-001
0.025588691,0.8491747735,2.87E-001,3.06E-001
0.024612261,0.84025514,5.14E-001,1.71E-001
0.0232448473,0.8283451834,3.41E-001,6.09E-001
0.0235317757,0.8139839318,3.67E-001,7.56E-002
0.0230334929,0.7983392798,4.63E-002,1.74E-001
0.0248142749,0.7924613055,2.38E-001,7.60E-002
0.0274178106,0.7866089992,9.03E-002,1.72E-001
0.0292101747,0.7660232552,5.71E-002,1.72E-001
0.0295304655,0.7097846454,3.52E-002,7.64E-002
0.0278573924,0.6703714161,0.00E+000,1.73E-001
0.0271604344,0.6680612952,0.00E+000,7.66E-002
0.0219212822,0.6463333248,0.00E+000,7.69E-002
0.0209793903,0.6129007418,0.00E+000,7.70E-002
0.0188639601,0.5805205472,0.00E+000,1.74E-001
0.0183445196,0.5623604302,0.00E+000,1.74E-001
0.0198149259,0.5580097025,0.00E+000,7.73E-002
0.0252513229,0.5683667445,2.48E-003,7.73E-002
0.0309562871,0.5945224467,4.46E-002,1.75E-001
0.0390321306,0.6867476065,1.03E-001,3.09E-001
0.0399288623,0.7740188403,2.87E-001,1.73E-001
0.0385023953,0.8200544162,4.20E-001,3.06E-001
0.0365630002,0.8296670859,5.86E-001,3.04E-001
0.0333560971,0.8477116969,5.46E-001,1.71E-001
0.0310779183,0.8687209631,8.41E-001,1.70E-001
0.026795233,0.8554891039,4.32E-001,7.53E-002
0.0253812236,0.8455427501,1.50E-001,7.55E-002
0.023626743,0.8347621859,5.45E-001,1.69E-001
0.0241851233,0.8200287482,3.34E-001,7.49E-002
0.0246734285,0.8043327601,2.72E-001,7.47E-002
0.0277730264,0.8006108986,1.46E-001,1.70E-001
0.0295248141,0.7957339767,1.06E-001,2.70E-002
0.0320516114,0.7831053158,3.47E-002,4.54E-003
0.0315705975,0.7564362535,1.82E-002,2.71E-002
0.0288336506,0.7313201058,0.00E+000,2.73E-002
0.0240076035,0.7100413255,0.00E+000,2.73E-002
0.021151905,0.6515439308,0.00E+000,1.33E-004
0.019852387,0.6034805822,0.00E+000,4.60E-003
0.0237221859,0.579840345,0.00E+000,1.33E-004
0.0230689686,0.5663004697,0.00E+000,0.00E+000
0.0249180634,0.5651967453,0.00E+000,0.00E+000
0.0317545505,0.5718190919,0.00E+000,0.00E+000
0.0389287717,0.6016581534,3.10E-002,1.34E-004
0.0490844685,0.6960522601,1.29E-001,1.34E-004
0.0502121446,0.7780230499,2.58E-001,4.59E-003
0.0484183051,0.8184116635,3.37E-001,7.58E-002
0.045979438,0.8276264791,4.45E-001,4.54E-003
0.041946629,0.8414743705,3.00E-001,4.54E-003
0.0390817278,0.8588772812,3.32E-001,2.71E-002
0.0336960794,0.8466593085,2.47E-001,1.31E-004
0.0319179058,0.8367386227,2.16E-001,4.55E-003
0.0297115762,0.8275494751,1.21E-001,2.73E-002
0.0304137618,0.8230832414,3.09E-001,2.73E-002
0.0310278251,0.8090043379,4.04E-001,7.55E-002
0.0349256937,0.8072460792,2.71E-001,7.52E-002
0.037128637,0.7987114659,9.05E-002,7.54E-002
0.0403061859,0.783400498,5.62E-002,2.72E-002
0.0397012916,0.7546779948,2.07E-002,2.73E-002
0.0362594712,0.7310890937,0.00E+000,7.62E-002
0.0301905236,0.7091044431,0.00E+000,2.76E-002
0.0265993682,0.6500166842,0.00E+000,2.77E-002
0.0249651723,0.6050206627,0.00E+000,2.78E-002
0.0201328093,0.57738905,0.00E+000,2.78E-002
0.0195784296,0.5604096614,0.00E+000,2.78E-002
0.02114774,0.5629379604,0.00E+000,2.79E-002
0.0269498062,0.5728329783,0.00E+000,2.79E-002
0.0330385043,0.6001180728,3.55E-002,4.68E-003
0.0416575543,0.6954747298,1.03E-001,4.67E-003
0.042614603,0.7821684335,2.63E-001,4.65E-003
0.0410921873,0.8260735645,4.37E-001,2.75E-002
0.0390223424,0.8397931158,6.04E-001,7.64E-002
0.035599733,0.8588516132,5.46E-001,7.59E-002
0.0331683167,0.8734695449,6.07E-001,7.60E-002
0.0285975646,0.8551297518,6.08E-001,3.06E-001
0.0270884444,0.8339151416,5.12E-001,7.61E-002
0.0252159519,0.8160117046,6.80E-001,4.76E-001
0.0258118907,0.8021638132,4.55E-001,1.71E-001
0.0263330408,0.7872506995,3.57E-001,3.04E-001
0.0296411273,0.7847095665,2.63E-001,1.71E-001
0.0315107458,0.7747503786,7.91E-002,7.56E-002
0.0342075035,0.7566800996,4.36E-002,2.73E-002
0.0336941351,0.7161374779,2.13E-002,4.60E-003
0.0307730925,0.6938961472,0.00E+000,1.34E-004
0.0256224304,0.6813188224,0.00E+000,4.65E-003
0.0225746486,0.6318052311,0.00E+000,4.66E-003
0.0211877209,0.5895428527,0.00E+000,0.00E+000
0.0267600473,0.5595882851,0.00E+000,1.35E-004
0.0267425482,0.5405682897,0.00E+000,4.67E-003
0.0305796452,0.5328422187,0.00E+000,4.66E-003
0.0396883712,0.5299160656,0.00E+000,2.79E-002
0.0535670956,0.5265920583,3.44E-002,7.78E-002
0.068032466,0.5591390949,1.34E-001,4.67E-003
0.064587743,0.6113349932,2.80E-001,1.34E-004
0.0577565861,0.6602967222,4.48E-001,1.32E-004
0.0535837291,0.6978105188,6.18E-001,1.32E-004
0.0485097973,0.7158807978,7.84E-001,4.53E-003
0.0450591809,0.7274955723,9.13E-001,2.70E-002
0.0395409966,0.7048307195,9.39E-001,7.46E-002
0.0371390157,0.6740804435,8.40E-001,4.48E-003
0.0349211281,0.6506583845,6.88E-001,2.67E-002
0.0343836949,0.6351934085,6.35E-001,7.40E-002
0.0367445474,0.6267871352,4.98E-001,1.67E-001
0.0431087424,0.6306245027,2.73E-001,1.67E-001
0.0480689132,0.6337816679,7.71E-002,2.66E-002
0.053467195,0.6246951924,7.72E-002,4.47E-003
0.0522602645,0.5992068585,2.07E-002,2.68E-002
0.04582084,0.58241998,0.00E+000,2.70E-002
0.036246108,0.5848071049,0.00E+000,2.70E-002
0.030238188,0.5613593778,0.00E+000,2.71E-002
0.027996332,0.517916271,0.00E+000,2.71E-002
0.0299658587,0.4852023923,0.00E+000,7.54E-002
0.0299462633,0.4693652301,0.00E+000,7.57E-002
0.0342430384,0.4620883493,0.00E+000,1.72E-001
0.0444429754,0.4566467312,0.00E+000,1.72E-001
0.059984349,0.4436202161,2.93E-002,1.72E-001
0.076182648,0.4545034523,1.21E-001,2.72E-002
0.0723252526,0.4855745784,2.00E-001,2.70E-002
0.064675734,0.5236659052,1.60E-001,4.52E-003
0.0600029753,0.5583562206,4.27E-001,4.48E-003
0.0543211944,0.5883621243,6.15E-001,2.65E-002
0.0504571996,0.6217177032,3.79E-001,2.65E-002
0.0442779455,0.6027233759,2.52E-001,0.00E+000
0.0415882111,0.5807643933,2.66E-001,5.98E-001
0.0391046241,0.5631048025,1.89E-001,7.43E-002
0.0385028073,0.5558792577,5.04E-002,4.74E-001
0.0411464862,0.5538386509,1.41E-002,1.71E-001
0.0482731017,0.5707923715,1.95E-001,1.69E-001
0.0538274931,0.5943042686,8.13E-002,1.30E-004
0.0598724805,0.6016453194,4.39E-002,4.51E-003
0.0585209617,0.5878102621,1.41E-002,1.31E-004
0.0513101043,0.582586822,0.00E+000,0.00E+000
0.0405883346,0.597884956,0.00E+000,1.70E-001
0.0338606751,0.5726276342,0.00E+000,1.70E-001
0.0313502484,0.5312636361,0.00E+000,1.70E-001
0.0299658587,0.5113195924,0.00E+000,4.52E-003
0.0299462633,0.5007058703,0.00E+000,2.70E-002
0.0342430384,0.5007828743,0.00E+000,1.31E-004
0.0444429754,0.5137837213,0.00E+000,4.53E-003
